common.name,latitude,longitude,observation.count
Belted Kingfisher,43.6204628,-73.3750236,2
Belted Kingfisher,43.6207863,-72.7544986,4
Belted Kingfisher,43.6211041,-72.975659,1
Belted Kingfisher,43.6228594,-72.5253383,2
Belted Kingfisher,43.62427,-72.51844,1
Belted Kingfisher,43.6243935,-72.5048141,2
Belted Kingfisher,43.625403,-73.3733477,61
Belted Kingfisher,43.6268187,-72.9447126,2
Belted Kingfisher,43.6272197,-72.5268107,1
Belted Kingfisher,43.62801,-72.520912,1
Belted Kingfisher,43.628641,-72.572317,1
Belted Kingfisher,43.62879,-72.52098,2
Belted Kingfisher,43.6294653,-73.0038071,8
Belted Kingfisher,43.6294902,-72.9392624,6
Belted Kingfisher,43.6298966,-73.0540419,3
Belted Kingfisher,43.6307529,-72.5179496,6
Belted Kingfisher,43.6308336,-72.5167115,1
Belted Kingfisher,43.631098,-73.063999,9
Belted Kingfisher,43.631278,-73.064141,4
Belted Kingfisher,43.63136,-73.064244,2
Belted Kingfisher,43.6318832,-73.3843649,1
Belted Kingfisher,43.632029,-73.06023,2
Belted Kingfisher,43.63215,-73.060414,1
Belted Kingfisher,43.632412,-72.509285,10
Belted Kingfisher,43.6328577,-73.2698326,16
Belted Kingfisher,43.6332689,-72.5288072,2
Belted Kingfisher,43.6334353,-72.5356719,3
Belted Kingfisher,43.6335282,-73.0543613,1
Belted Kingfisher,43.6335909,-72.5426259,25
Belted Kingfisher,43.634209,-72.543888,1
Belted Kingfisher,43.6343319,-72.4092827,1
Belted Kingfisher,43.6349,-72.4701,1
Belted Kingfisher,43.635105,-72.40918,1
Belted Kingfisher,43.6355782,-72.4105453,2
Belted Kingfisher,43.6360944,-72.9396548,2
Belted Kingfisher,43.6366969,-72.5479474,8
Belted Kingfisher,43.6367513,-72.4080348,1
Belted Kingfisher,43.638693,-72.409915,2
Belted Kingfisher,43.6388549,-72.4100733,19
Belted Kingfisher,43.6393053,-72.4742746,1
Belted Kingfisher,43.639342,-72.473695,1
Belted Kingfisher,43.641368,-72.399441,1
Belted Kingfisher,43.641619,-72.406349,1
Belted Kingfisher,43.6423698,-73.3915106,2
Belted Kingfisher,43.6428982,-72.4036152,207
Belted Kingfisher,43.6429223,-73.2772529,1
Belted Kingfisher,43.643688,-73.2197576,1
Belted Kingfisher,43.6439637,-72.4025631,13
Belted Kingfisher,43.6443549,-72.8871439,2
Belted Kingfisher,43.644732,-72.4117762,11
Belted Kingfisher,43.6453042,-73.3170992,2
Belted Kingfisher,43.6457649,-72.5255585,2
Belted Kingfisher,43.64577,-72.956822,1
Belted Kingfisher,43.6468208,-72.4029922,1
Belted Kingfisher,43.646988,-72.427129,1
Belted Kingfisher,43.6473141,-72.4069691,1
Belted Kingfisher,43.647505,-72.406724,1
Belted Kingfisher,43.6478166,-72.9509691,31
Belted Kingfisher,43.6481871,-72.4244285,1
Belted Kingfisher,43.6485086,-73.2082576,82
