common.name,latitude,longitude,observation.count
Belted Kingfisher,38.0891412,-102.5942481,3
Belted Kingfisher,38.0914397,-102.5287982,2
Belted Kingfisher,38.0918095,-103.3163738,2
Belted Kingfisher,38.091865,-102.572142,1
Belted Kingfisher,38.0921034,-104.7381146,1
Belted Kingfisher,38.0934307,-103.1547546,2
Belted Kingfisher,38.094469,-104.734855,1
Belted Kingfisher,38.0953896,-106.7829895,1
Belted Kingfisher,38.0982265,-103.0694818,1
Belted Kingfisher,38.0991721,-103.0778503,1
Belted Kingfisher,38.0997125,-103.0418444,2
Belted Kingfisher,38.10022,-103.08416,1
Belted Kingfisher,38.1005846,-107.8087376,1
Belted Kingfisher,38.1007663,-103.5127017,2
Belted Kingfisher,38.104839,-102.614276,43
Belted Kingfisher,38.1055654,-102.6185045,9
Belted Kingfisher,38.1057574,-102.6195359,12
Belted Kingfisher,38.1100127,-102.6794274,1
Belted Kingfisher,38.110181,-107.034924,2
Belted Kingfisher,38.110455,-102.673406,2
Belted Kingfisher,38.110554,-108.189524,1
Belted Kingfisher,38.11086,-102.618462,2
Belted Kingfisher,38.1121875,-102.6494573,2
Belted Kingfisher,38.112284,-102.648421,1
Belted Kingfisher,38.1135576,-102.6317453,15
Belted Kingfisher,38.114337,-102.48407,1
Belted Kingfisher,38.114443,-102.443401,3
Belted Kingfisher,38.1148406,-102.9038715,1
Belted Kingfisher,38.1154626,-102.5876898,1
Belted Kingfisher,38.115633,-102.589986,1
Belted Kingfisher,38.1157307,-102.6228334,1
Belted Kingfisher,38.118885,-103.317843,1
Belted Kingfisher,38.120649,-102.722073,7
Belted Kingfisher,38.1255148,-107.2907558,1
Belted Kingfisher,38.129514,-102.599432,1
Belted Kingfisher,38.133339,-105.468744,1
Belted Kingfisher,38.1371396,-105.4745851,1
Belted Kingfisher,38.140569,-107.0507544,1
Belted Kingfisher,38.146792,-107.0515323,1
Belted Kingfisher,38.14826,-108.33528,1
Belted Kingfisher,38.1523014,-107.7556926,4
Belted Kingfisher,38.1572368,-102.7058601,1
Belted Kingfisher,38.159701,-102.482449,3
Belted Kingfisher,38.1611585,-107.7515667,4
Belted Kingfisher,38.1678784,-107.7470613,3
Belted Kingfisher,38.17223,-107.795492,1
Belted Kingfisher,38.17439,-103.9532912,19
Belted Kingfisher,38.175124,-102.483133,6
Belted Kingfisher,38.1817991,-105.8784199,1
Belted Kingfisher,38.189649,-107.748031,20
Belted Kingfisher,38.1897093,-107.7479517,1
Belted Kingfisher,38.190205,-103.395574,1
Belted Kingfisher,38.1972,-107.0586,2
Belted Kingfisher,38.199958,-102.487062,1
Belted Kingfisher,38.2006653,-102.4775998,1
Belted Kingfisher,38.2011913,-102.6997232,2
Belted Kingfisher,38.202305,-102.486874,2
Belted Kingfisher,38.2043251,-105.4633317,28
Belted Kingfisher,38.2080024,-102.5332888,1
Belted Kingfisher,38.2083364,-107.0656648,13
Belted Kingfisher,38.2125578,-103.6908531,16
Belted Kingfisher,38.216942,-104.624373,2
Belted Kingfisher,38.217189,-107.740301,1
Belted Kingfisher,38.2240215,-107.7484288,28
Belted Kingfisher,38.2244617,-102.6357297,9
Belted Kingfisher,38.225387,-104.5122313,1
Belted Kingfisher,38.2273592,-107.0729417,1
Belted Kingfisher,38.231,-104.632,4
Belted Kingfisher,38.2349441,-105.0844002,1
Belted Kingfisher,38.2355509,-108.509388,1
Belted Kingfisher,38.2379352,-108.5820436,2
Belted Kingfisher,38.2405183,-108.5013413,20
Belted Kingfisher,38.240847,-108.50729,2
Belted Kingfisher,38.242107,-104.5766687,5
Belted Kingfisher,38.2445957,-107.7607089,21
Belted Kingfisher,38.245259,-107.759631,1
Belted Kingfisher,38.245506,-107.764471,2
Belted Kingfisher,38.2465054,-107.761116,4
Belted Kingfisher,38.2478092,-108.5945202,2
Belted Kingfisher,38.247871,-107.066759,1
Belted Kingfisher,38.25,-103.25,12
Belted Kingfisher,38.250224,-104.734391,2
Belted Kingfisher,38.253052,-104.737857,1
Belted Kingfisher,38.2539529,-104.7348791,35
Belted Kingfisher,38.2541642,-104.5999396,75
Belted Kingfisher,38.2549771,-104.6960312,1
Belted Kingfisher,38.255753,-104.599743,1
Belted Kingfisher,38.256154,-104.599028,1
Belted Kingfisher,38.2567224,-104.5910852,1
Belted Kingfisher,38.2574583,-108.5076284,48
Belted Kingfisher,38.258969,-104.705582,1
Belted Kingfisher,38.2591245,-104.7057638,1
Belted Kingfisher,38.259374,-104.7059,1
Belted Kingfisher,38.259396,-104.706734,1
Belted Kingfisher,38.2599014,-104.6997499,307
Belted Kingfisher,38.2610856,-104.7681313,6
Belted Kingfisher,38.2611794,-108.5867304,2
Belted Kingfisher,38.26144,-104.6576,1
Belted Kingfisher,38.2615787,-104.7015442,1
