common.name,latitude,longitude,observation.count
Belted Kingfisher,42.3747784,-122.8985596,4
Belted Kingfisher,42.37554,-122.8982561,1
Belted Kingfisher,42.376856,-122.360536,1
Belted Kingfisher,42.3769556,-122.3604854,1
Belted Kingfisher,42.3793362,-122.8985931,1
Belted Kingfisher,42.3798106,-122.9299307,1
Belted Kingfisher,42.3798508,-122.2146606,4
Belted Kingfisher,42.3803552,-121.9695129,3
Belted Kingfisher,42.3816659,-121.8140888,1
Belted Kingfisher,42.382725,-121.812123,1
Belted Kingfisher,42.382795,-121.81271,2
Belted Kingfisher,42.3828266,-121.8124366,65
Belted Kingfisher,42.382837,-122.903713,1
Belted Kingfisher,42.3829541,-122.9086329,1
Belted Kingfisher,42.3831022,-122.7779102,1
Belted Kingfisher,42.383691,-122.9061241,2
Belted Kingfisher,42.3838762,-122.9059356,1
Belted Kingfisher,42.384612,-121.987593,7
Belted Kingfisher,42.3851332,-121.8084743,2
Belted Kingfisher,42.3853997,-122.7707269,2
Belted Kingfisher,42.388051,-124.420087,2
Belted Kingfisher,42.388988,-121.014563,1
Belted Kingfisher,42.390005,-123.340798,2
Belted Kingfisher,42.3970939,-121.9592285,9
Belted Kingfisher,42.4016574,-120.2918816,1
Belted Kingfisher,42.4068405,-123.1417089,1
Belted Kingfisher,42.4074727,-122.8642498,53
Belted Kingfisher,42.4075869,-124.4211732,2
Belted Kingfisher,42.408724,-123.132534,12
Belted Kingfisher,42.4099597,-122.7708006,24
Belted Kingfisher,42.4106568,-123.3157396,1
Belted Kingfisher,42.410794,-120.2911091,2
Belted Kingfisher,42.4111856,-122.7640857,4
Belted Kingfisher,42.413254,-122.865849,1
Belted Kingfisher,42.4140765,-122.8654601,1
Belted Kingfisher,42.414258,-122.866003,2
Belted Kingfisher,42.414587,-122.751012,2
Belted Kingfisher,42.415216,-122.8688876,1
Belted Kingfisher,42.41558,-121.839293,2
Belted Kingfisher,42.415916,-122.865678,1
Belted Kingfisher,42.4159293,-122.8656632,1
Belted Kingfisher,42.4174883,-122.8657954,1
Belted Kingfisher,42.4176543,-122.8657854,1
Belted Kingfisher,42.4176877,-122.8050175,2
Belted Kingfisher,42.417739,-123.380301,3
Belted Kingfisher,42.417843,-122.865962,1
Belted Kingfisher,42.4178622,-123.36593,16
Belted Kingfisher,42.417881,-122.80515,1
Belted Kingfisher,42.4180145,-123.364531,4
Belted Kingfisher,42.4181342,-122.8657722,108
Belted Kingfisher,42.4181975,-123.3629036,1
Belted Kingfisher,42.4182083,-123.363843,1
Belted Kingfisher,42.4187072,-123.3130229,1
Belted Kingfisher,42.4189579,-122.8043389,1
Belted Kingfisher,42.4190213,-122.8000259,10
Belted Kingfisher,42.4190967,-122.8086964,1
Belted Kingfisher,42.4192547,-122.8180504,4
Belted Kingfisher,42.4194965,-122.9078722,1
Belted Kingfisher,42.42075,-121.82776,1
Belted Kingfisher,42.4216703,-123.3238562,1
Belted Kingfisher,42.4217437,-123.3235167,35
Belted Kingfisher,42.4217696,-123.247177,1
Belted Kingfisher,42.4218,-121.9148,2
Belted Kingfisher,42.4219676,-124.4292641,1
Belted Kingfisher,42.4220019,-122.8581762,24
Belted Kingfisher,42.42225,-123.49189,1
Belted Kingfisher,42.4227561,-122.8720797,1
Belted Kingfisher,42.4230764,-124.4195652,1
Belted Kingfisher,42.423552,-122.856725,1
Belted Kingfisher,42.4244911,-119.8850441,2
Belted Kingfisher,42.42469,-122.778505,2
Belted Kingfisher,42.424837,-123.284301,1
Belted Kingfisher,42.425536,-122.865823,2
Belted Kingfisher,42.425549,-123.3542312,2
Belted Kingfisher,42.425586,-123.289132,1
Belted Kingfisher,42.426073,-123.282541,1
Belted Kingfisher,42.4262257,-123.4375771,16
Belted Kingfisher,42.426326,-123.28181,1
Belted Kingfisher,42.4268778,-123.3453941,1
Belted Kingfisher,42.4271208,-123.4478981,6
Belted Kingfisher,42.4271517,-123.3897474,6
Belted Kingfisher,42.427567,-123.434377,1
Belted Kingfisher,42.427575,-123.346895,1
Belted Kingfisher,42.428237,-123.319958,1
Belted Kingfisher,42.4284738,-123.2600312,2
Belted Kingfisher,42.428475,-123.328305,13
Belted Kingfisher,42.4285133,-123.3475668,59
Belted Kingfisher,42.4287,-124.3987605,2
Belted Kingfisher,42.4287175,-124.4039425,4
Belted Kingfisher,42.428913,-123.34926,2
Belted Kingfisher,42.4290047,-123.4370613,1
Belted Kingfisher,42.4291923,-123.260405,1
Belted Kingfisher,42.429265,-123.319723,5
Belted Kingfisher,42.4293499,-123.3195189,1
Belted Kingfisher,42.429668,-123.346998,1
Belted Kingfisher,42.4297334,-123.3414053,2
Belted Kingfisher,42.429744,-123.32969,2
Belted Kingfisher,42.429792,-123.3599854,65
Belted Kingfisher,42.4298638,-123.3282478,2
